fragment_length	cancer	healthy	enrichment	threshold_95	threshold_99	sig_95	sig_99
78	8.112420353411577e-5	2.7537278544191805e-5	2.9449080933339733	1.9416587272791284	2.4713156402469236	TRUE	TRUE
79	1.085122567250455e-4	3.7664421300986906e-5	2.880263398291481	1.956779092519474	2.4554401887545554	TRUE	TRUE
80	1.3525860410258626e-4	5.452117001977091e-5	2.4803906472857022	1.9107165126172228	2.3753153619190073	TRUE	TRUE
81	1.401543433518115e-4	6.720959034782538e-5	2.08502227738354	1.853312393170901	2.2883505005150218	TRUE	FALSE
82	1.1827671508410588e-4	5.881033078755541e-5	2.0108134976542775	1.8164691782582347	2.2470226502593937	TRUE	FALSE
83	9.906122927059775e-5	5.463324574538035e-5	1.8128723489851002	1.7325358127908745	2.155003131697093	TRUE	FALSE
84	9.679211438145863e-5	5.985875402395409e-5	1.6167384132085183	1.6609403214407645	2.0391728495729042	FALSE	FALSE
85	1.0200346420604291e-4	6.407466991605997e-5	1.5916983631132082	1.64140937766055	2.0137309304735638	FALSE	FALSE
86	1.1121008900966001e-4	7.23662172145682e-5	1.536555698676045	1.6091925314260038	1.9801852711997894	FALSE	FALSE
87	1.2066701570127864e-4	8.115530969956861e-5	1.4866821324026809	1.5702978783959824	1.9213097428492878	FALSE	FALSE
88	1.3571436547532196e-4	9.455360626306781e-5	1.4351648677375552	1.56534984074911	1.899839149853362	FALSE	FALSE
89	1.7170888148786956e-4	1.2517961855848783e-4	1.3715904199168738	1.566340620077336	1.8769347031047163	FALSE	FALSE
90	2.3086417880938362e-4	1.7182887270022877e-4	1.3434921632203902	1.5643286832731325	1.8335064714128515	FALSE	FALSE
91	2.859751307071365e-4	2.080367463659528e-4	1.3745715119433217	1.547766925327755	1.804805432391934	FALSE	FALSE
92	2.8889389433775736e-4	2.1169516994533694e-4	1.3646048153304469	1.531725552920457	1.7682706110822752	FALSE	FALSE
93	2.420052355370548e-4	1.746621215964283e-4	1.385482888312289	1.5092809108825118	1.7385372339854483	FALSE	FALSE
94	2.1189378801403168e-4	1.4273672121941443e-4	1.4844038882569643	1.4434070636956546	1.6575129121164551	TRUE	FALSE
95	2.0754321524793788e-4	1.324777838848496e-4	1.5665083161804711	1.4047586315959	1.6287715709222632	TRUE	FALSE
96	2.1705254681236939e-4	1.35910689963677e-4	1.5969058637825764	1.3927612050249174	1.588932156920454	TRUE	TRUE
97	2.38452061087048e-4	1.5127074208074858e-4	1.576222180082712	1.3817231753853219	1.5729067768804068	TRUE	TRUE
98	2.768353336169333e-4	1.7995856576526613e-4	1.5382427061068598	1.3836246521587445	1.582728489154663	TRUE	FALSE
99	3.332667543475288e-4	2.265214239230431e-4	1.4711722929033708	1.3827021093849892	1.585696929970177	TRUE	FALSE
100	3.895264734714601e-4	2.7369010150313895e-4	1.423187172135531	1.37828682656665	1.5701264368682124	TRUE	FALSE
101	4.243679961523807e-4	3.0269244053913915e-4	1.4019312014681635	1.3717650473827208	1.5687969346467974	TRUE	FALSE
102	4.3631155727139785e-4	3.0667372651325134e-4	1.4226759346898228	1.3612845350369172	1.548417976060645	TRUE	FALSE
103	4.3663878205692073e-4	2.962570797909656e-4	1.4738012146506319	1.3428071055083226	1.5243128072139094	TRUE	FALSE
104	4.144072491106525e-4	2.7751800901974684e-4	1.4932087416126938	1.33727619279012	1.5103818262172963	TRUE	FALSE
105	3.991738553422236e-4	2.6188422347369613e-4	1.5241796861636983	1.3298535632978759	1.4996604225917907	TRUE	TRUE
106	4.1063045971207715e-4	2.6816977106101887e-4	1.531176114020347	1.3222199174836247	1.4909261881181324	TRUE	TRUE
107	4.3922095165118785e-4	2.894839321842428e-4	1.5172026174685216	1.3191733735692386	1.4818927921995213	TRUE	TRUE
108	4.8198586140596786e-4	3.2656993814117333e-4	1.4758587565094583	1.3165420907994916	1.4762236094765626	TRUE	FALSE
109	5.555809979491786e-4	3.9293469111184766e-4	1.413891090822851	1.316848409457356	1.4744017783145058	TRUE	FALSE
110	6.580541304524942e-4	4.950125802415235e-4	1.3293416436305328	1.3156930688971242	1.4738909113254766	TRUE	FALSE
111	7.468532380332468e-4	5.877724773684118e-4	1.270628619922489	1.3108645103355705	1.4714406232536812	FALSE	FALSE
112	7.508617254423883e-4	5.958643435750529e-4	1.260100780539503	1.305776346032068	1.4644442896608536	FALSE	FALSE
113	6.780484804113203e-4	5.204341633051494e-4	1.3028265628060536	1.2987937015075868	1.460176063222744	TRUE	FALSE
114	6.201175563033214e-4	4.5735082923009646e-4	1.355860661148449	1.2938446744350536	1.4536098412125986	TRUE	FALSE
115	6.211768836442286e-4	4.5484626414733943e-4	1.3656553346773603	1.2876648856935708	1.447594180147244	TRUE	FALSE
116	6.537849921320046e-4	4.8101187862445704e-4	1.3591585355776032	1.2837708333436402	1.4356579392241295	TRUE	FALSE
117	7.01982899680129e-4	5.218780181411877e-4	1.3450833804929772	1.2799487294598502	1.4261279754228626	TRUE	FALSE
118	7.716045810668593e-4	5.82249946769377e-4	1.3251891794172788	1.276297214327716	1.4107385929406864	TRUE	FALSE
119	8.924043049019164e-4	6.979231571590636e-4	1.2786386428959005	1.2725452707393898	1.402155551173602	TRUE	FALSE
120	0.0011107232164255328	9.102244983107488e-4	1.2202605136224338	1.2673963904508732	1.3965231731713539	FALSE	FALSE
121	0.001419699125985362	0.00121245559518245	1.1709191020564405	1.2669340416036516	1.389867354026216	FALSE	FALSE
122	0.0016570501033504321	0.0014496350221427194	1.1430730130753992	1.263706787119914	1.386391337280616	FALSE	FALSE
123	0.0016156432523642592	0.0014087560795037605	1.1468499106206274	1.2594342131038627	1.3824223742886188	FALSE	FALSE
124	0.00133675674877918	0.0011125271569817606	1.2015389691843754	1.254733321300097	1.3889511769606466	FALSE	FALSE
125	0.0011289455487785193	8.777679497826441e-4	1.286140246582942	1.270289607637749	1.4021627849963283	TRUE	FALSE
126	0.0011018408284088658	8.185999072377995e-4	1.3459900969519907	1.2812687639567342	1.427906346489388	TRUE	FALSE
